,shift,activity,date_time
146,3,Follow-up_of_patient,2016-06-10 09:27:00
147,3,Follow-up_of_patient,2016-06-10 09:27:00
148,3,Follow-up_of_patient,2016-06-10 09:27:00
149,3,Follow-up_of_patient,2016-06-10 09:28:00
150,3,Follow-up_of_patient,2016-06-10 09:28:00
151,3,Follow-up_of_patient,2016-06-10 09:28:00
152,3,View_results,2016-06-10 09:53:00
153,3,View_results,2016-06-10 09:53:00
154,3,Follow-up_of_patient,2016-06-10 10:15:00
155,3,Hospital_discharge,2016-06-10 10:20:00
156,3,Follow-up_of_patient,2016-06-10 10:20:00
157,3,Card reader CPC D5.08,2016-06-10 10:35:13
158,3,Card reader CPC D5.02,2016-06-10 10:35:23
159,3,Card reader CPC D7.06,2016-06-10 10:40:44
160,3,View_results,2016-06-10 11:33:00
161,3,View_results,2016-06-10 11:33:00
162,3,DRG 291060 - Angina_and_other_forms_of_chronic_CHD,2016-06-10 12:00:00
163,3,DRG 291060 - Angina_and_other_forms_of_chronic_CHD,2016-06-10 12:00:00
164,3,Follow-up_of_patient,2016-06-10 12:03:00
165,3,View_results,2016-06-10 13:00:00
166,3,View_results,2016-06-10 13:00:00
167,3,Card reader CPC D5.08,2016-06-10 13:03:16
168,3,Card reader CPC D5.06 (1A entry),2016-06-10 13:03:25
169,3,Card reader CPC D5.06 (IPD entry),2016-06-10 13:18:38
170,3,Card reader CPC D7.06,2016-06-10 13:19:17
171,3,View_results,2016-06-10 13:33:00
172,3,View_results,2016-06-10 14:23:00
173,3,Follow-up_of_patient,2016-06-10 15:04:00
174,3,Follow-up_of_patient,2016-06-10 15:05:00
175,3,View_results,2016-06-10 18:14:00
176,3,View_results,2016-06-10 19:04:00
177,3,View_results,2016-06-10 19:05:00
178,3,View_results,2016-06-10 19:46:00
179,3,Follow-up_of_patient,2016-06-10 20:35:00
180,4,CP-2.04 Exit through the turnstile 3,2016-06-14 08:01:22
181,4,View_results,2016-06-14 08:21:00
182,4,View_results,2016-06-14 08:22:00
183,4,View_results,2016-06-14 08:23:00
184,4,View_results,2016-06-14 08:24:00
185,4,View_results,2016-06-14 08:24:00
186,4,View_results,2016-06-14 08:24:00
187,4,View_results,2016-06-14 08:24:00
188,4,View_results,2016-06-14 08:24:00
189,4,Follow-up_of_patient,2016-06-14 08:26:00
190,4,Follow-up_of_patient,2016-06-14 08:26:00
191,4,Follow-up_of_patient,2016-06-14 08:26:00
192,4,Follow-up_of_patient,2016-06-14 08:26:00
193,4,Follow-up_of_patient,2016-06-14 08:26:00
194,4,Follow-up_of_patient,2016-06-14 08:27:00
195,4,Follow-up_of_patient,2016-06-14 08:27:00
196,4,Follow-up_of_patient,2016-06-14 08:27:00
197,4,Hospital_discharge,2016-06-14 08:28:00
198,4,Hospital_discharge,2016-06-14 08:28:00
199,4,Follow-up_of_patient,2016-06-14 08:28:00
200,4,Follow-up_of_patient,2016-06-14 08:28:00
201,4,Follow-up_of_patient,2016-06-14 08:28:00
202,4,Follow-up_of_patient,2016-06-14 08:28:00
203,4,Follow-up_of_patient,2016-06-14 08:29:00
204,4,Hospital_discharge,2016-06-14 08:31:00
205,4,View_results,2016-06-14 09:35:00
206,4,View_results,2016-06-14 11:53:00
207,4,View_results,2016-06-14 11:54:00
208,4,View_results,2016-06-14 11:54:00
209,4,View_results,2016-06-14 11:56:00
210,4,View_results,2016-06-14 11:56:00
211,4,View_results,2016-06-14 11:56:00
212,4,View_results,2016-06-14 11:56:00
213,4,View_results,2016-06-14 11:57:00
214,4,DRG 291060 - Angina_and_other_forms_of_chronic_CHD,2016-06-14 12:00:00
215,4,Hospital_discharge,2016-06-14 12:16:00
216,4,Follow-up_of_patient,2016-06-14 12:48:00
217,4,View_results,2016-06-14 13:30:00
218,4,View_results,2016-06-14 13:30:00
219,4,Follow-up_of_patient,2016-06-14 13:31:00
220,4,View_results,2016-06-14 13:31:00
221,4,View_results,2016-06-14 13:36:00
222,4,View_results,2016-06-14 14:12:00
223,4,Card reader CPC D5.06 (1A entry),2016-06-14 14:27:25
224,4,Card reader CPC D7.06,2016-06-14 14:35:54
225,4,View_results,2016-06-14 14:39:00
226,4,View_results,2016-06-14 14:39:00
227,4,View_results,2016-06-14 15:25:00
228,4,View_results,2016-06-14 15:26:00
229,4,Hospital_discharge,2016-06-14 15:35:00
230,4,View_results,2016-06-14 15:48:00
231,4,View_results,2016-06-14 18:33:00
232,4,View_results,2016-06-14 18:36:00
233,4,View_results,2016-06-14 18:37:00
234,5,CP-2.04 Exit through the turnstile 3,2016-06-15 08:34:52
235,5,CP-2.04 Exit through the turnstile 3,2016-06-15 08:34:55
236,5,Card reader CPC D1.41,2016-06-15 08:35:56
237,5,View_results,2016-06-15 08:51:00
238,5,Follow-up_of_patient,2016-06-15 08:52:00
239,5,Follow-up_of_patient,2016-06-15 08:53:00
240,5,Follow-up_of_patient,2016-06-15 08:53:00
241,5,Hospital_discharge,2016-06-15 08:54:00
242,5,Follow-up_of_patient,2016-06-15 08:54:00
243,5,Hospital_discharge,2016-06-15 08:55:00
244,5,Follow-up_of_patient,2016-06-15 08:55:00
245,5,Follow-up_of_patient,2016-06-15 08:56:00
246,5,Follow-up_of_patient,2016-06-15 08:56:00
247,5,Follow-up_of_patient,2016-06-15 08:56:00
248,5,Follow-up_of_patient,2016-06-15 08:57:00
249,5,View_results,2016-06-15 09:14:00
250,5,Card reader CPC D5.08,2016-06-15 09:34:44
251,5,Card reader CPC D5.06 (1A entry),2016-06-15 09:34:56
252,5,Card reader CPC D2.10,2016-06-15 09:47:45
253,5,Card reader CPC D2.03 (entry) ESMI,2016-06-15 09:48:11
254,5,Card reader CPC D2.03 (exit) ESMI,2016-06-15 09:48:11
255,5,Считыватель КПК D1.02 (вых) ESMI,2016-06-15 09:51:31
256,5,Считыватель КПК D1.40,2016-06-15 09:51:48
257,5,Follow-up_of_patient,2016-06-15 11:14:00
258,5,DRG 291060 - Angina_and_other_forms_of_chronic_CHD,2016-06-15 12:00:00
259,5,КСГ 291200 - Нарушения_ритма_сердца_постоянные,2016-06-15 12:00:00
260,5,Coronagraphy & Cardiac ventriculography,2016-06-15 12:00:00
261,5,Coronagraphy & Cardiac ventriculography,2016-06-15 12:00:00
262,5,Card reader CPC D5.06 (IPD entry),2016-06-15 12:10:38
263,5,Card reader CPC D7.06,2016-06-15 12:12:04
264,5,Card reader CPC D5.06 (1A entry),2016-06-15 12:15:00
265,5,Card reader CPC D5.06 (IPD entry),2016-06-15 12:18:06
266,5,Card reader CPC D7.06,2016-06-15 12:18:39
267,5,Follow-up_of_patient,2016-06-15 12:55:00
268,5,View_results,2016-06-15 13:10:00
269,5,View_results,2016-06-15 13:11:00
270,5,View_results,2016-06-15 13:11:00
271,5,Follow-up_of_patient,2016-06-15 13:12:00
272,5,View_results,2016-06-15 13:28:00
273,5,Hospital_discharge,2016-06-15 14:11:00
274,5,Hospital_discharge,2016-06-15 16:05:00
275,5,View_results,2016-06-15 16:12:00
276,5,View_results,2016-06-15 16:12:00
277,5,View_results,2016-06-15 18:11:00
278,5,View_results,2016-06-15 18:11:00
279,5,Hospital_discharge,2016-06-15 18:12:00
280,5,Follow-up_of_patient,2016-06-15 18:27:00
281,5,Hospital_discharge,2016-06-15 18:43:00
282,5,Card reader CPC D5.02,2016-06-15 19:34:39
283,5,Card reader CPC D7.06,2016-06-15 19:59:11
284,6,CP-2.04 Exit through the turnstile 3,2016-06-16 08:05:35
285,6,Card reader CPC D1.10,2016-06-16 08:06:51
286,6,View_results,2016-06-16 08:28:00
287,6,Hospital_discharge,2016-06-16 08:29:00
288,6,Follow-up_of_patient,2016-06-16 08:29:00
289,6,Follow-up_of_patient,2016-06-16 08:29:00
290,6,Follow-up_of_patient,2016-06-16 08:30:00
291,6,Follow-up_of_patient,2016-06-16 08:30:00
292,6,Follow-up_of_patient,2016-06-16 08:30:00
293,6,Follow-up_of_patient,2016-06-16 08:30:00
294,6,Follow-up_of_patient,2016-06-16 08:30:00
295,6,Follow-up_of_patient,2016-06-16 08:30:00
296,6,Appointment_card Laboratory,2016-06-16 09:01:00
297,6,View_results,2016-06-16 09:01:00
298,6,Follow-up_of_patient,2016-06-16 09:19:00
299,6,Follow-up_of_patient,2016-06-16 09:20:00
300,6,View_results,2016-06-16 09:37:00
301,6,Card reader CPC D3.13 (in-patient department entry),2016-06-16 10:52:59
302,6,View_results,2016-06-16 11:05:00
303,6,View_results,2016-06-16 11:05:00
304,6,"КСГ 291170 - Нарушения_ритма_сердца_пароксизмальные,_редкие",2016-06-16 12:00:00
305,6,View_results,2016-06-16 12:12:00
306,6,View_results,2016-06-16 12:57:00
307,6,Follow-up_of_patient,2016-06-16 13:08:00
308,6,View_results,2016-06-16 15:28:00
309,6,Card reader CPC D7.06,2016-06-16 15:39:43
310,6,Card reader CPC D1.10,2016-06-16 16:03:03
311,6,View_results,2016-06-16 16:18:00
312,6,View_results,2016-06-16 16:18:00
313,6,View_results,2016-06-16 17:12:00
314,6,View_results,2016-06-16 17:12:00
315,6,View_results,2016-06-16 17:12:00
316,6,Hospital_discharge,2016-06-16 17:46:00
317,7,CP-2.04 Exit through the turnstile 3,2016-06-17 08:30:09
318,7,View_results,2016-06-17 08:54:00
319,7,View_results,2016-06-17 08:54:00
320,7,Follow-up_of_patient,2016-06-17 08:56:00
321,7,Follow-up_of_patient,2016-06-17 08:56:00
322,7,View_results,2016-06-17 08:56:00
323,7,View_results,2016-06-17 08:56:00
324,7,Hospital_discharge,2016-06-17 08:57:00
325,7,Follow-up_of_patient,2016-06-17 08:57:00
326,7,Follow-up_of_patient,2016-06-17 08:57:00
327,7,Follow-up_of_patient,2016-06-17 08:57:00
328,7,Follow-up_of_patient,2016-06-17 08:57:00
329,7,Follow-up_of_patient,2016-06-17 08:57:00
330,7,Follow-up_of_patient,2016-06-17 08:58:00
331,7,Card reader CPC D5.06 (IPD entry),2016-06-17 09:54:40
332,7,Card reader CPC D7.06,2016-06-17 09:55:41
333,7,View_results,2016-06-17 10:28:00
334,7,Follow-up_of_patient,2016-06-17 10:29:00
335,7,View_results,2016-06-17 10:29:00
336,7,Follow-up_of_patient,2016-06-17 10:48:00
337,7,View_results,2016-06-17 10:56:00
338,7,View_results,2016-06-17 10:56:00
339,7,View_results,2016-06-17 11:10:00
340,7,Hospital_discharge,2016-06-17 11:26:00
341,7,Card reader CPC D5.08,2016-06-17 11:48:09
342,7,Card reader CPC D5.06 (1A entry),2016-06-17 11:48:20
343,7,КСГ 291160 - Нарушение_проводимости_сердца,2016-06-17 12:00:00
344,7,"КСГ 291170 - Нарушения_ритма_сердца_пароксизмальные,_редкие",2016-06-17 12:00:00
345,7,View_results,2016-06-17 12:56:00
346,7,Hospital_discharge,2016-06-17 14:14:00
347,7,View_results,2016-06-17 14:35:00
348,7,View_results,2016-06-17 14:49:00
349,7,View_results,2016-06-17 15:02:00
350,7,View_results,2016-06-17 15:04:00
351,7,View_results,2016-06-17 15:05:00
352,7,Follow-up_of_patient,2016-06-17 15:06:00
353,7,View_results,2016-06-17 15:06:00
354,7,View_results,2016-06-17 15:55:00
355,7,View_results,2016-06-17 16:33:00
356,7,View_results,2016-06-17 17:38:00
357,7,View_results,2016-06-17 17:39:00
358,7,Hospital_discharge,2016-06-17 18:58:00
359,8,CP-2.04 Exit through the turnstile 3,2016-06-20 08:34:57
360,8,Hospital_discharge,2016-06-20 08:55:00
361,8,View_results,2016-06-20 09:02:00
362,8,Follow-up_of_patient,2016-06-20 09:03:00
363,8,View_results,2016-06-20 09:03:00
364,8,Follow-up_of_patient,2016-06-20 09:04:00
365,8,Follow-up_of_patient,2016-06-20 09:04:00
366,8,Follow-up_of_patient,2016-06-20 09:04:00
367,8,Follow-up_of_patient,2016-06-20 09:04:00
368,8,Follow-up_of_patient,2016-06-20 09:04:00
369,8,Hospital_discharge,2016-06-20 09:05:00
370,8,Follow-up_of_patient,2016-06-20 09:05:00
371,8,Follow-up_of_patient,2016-06-20 09:05:00
372,8,Card reader CPC D1.41,2016-06-20 10:57:58
373,8,Card reader CPC D1.10,2016-06-20 10:58:04
374,8,View_results,2016-06-20 11:08:00
375,8,View_results,2016-06-20 11:08:00
376,8,Card reader CPC D5.06 (IPD entry),2016-06-20 11:52:19
377,8,"Appointment_card Laboratory, Cardiovascular_research",2016-06-20 12:54:00
378,8,View_results,2016-06-20 13:28:00
379,8,View_results,2016-06-20 13:29:00
380,8,View_results,2016-06-20 13:30:00
381,8,View_results,2016-06-20 13:30:00
382,8,Follow-up_of_patient,2016-06-20 13:37:00
383,8,View_results,2016-06-20 16:12:00
384,8,Hospital_discharge,2016-06-20 16:19:00
385,8,Follow-up_of_patient,2016-06-20 16:50:00
386,9,CP-2.04 Exit through the turnstile 3,2016-06-21 08:35:17
387,9,Card reader CPC D1.10,2016-06-21 08:36:31
388,9,View_results,2016-06-21 08:57:00
389,9,View_results,2016-06-21 08:58:00
390,9,View_results,2016-06-21 08:58:00
391,9,View_results,2016-06-21 08:59:00
392,9,View_results,2016-06-21 08:59:00
393,9,Follow-up_of_patient,2016-06-21 09:00:00
394,9,Follow-up_of_patient,2016-06-21 09:00:00
395,9,Follow-up_of_patient,2016-06-21 09:00:00
396,9,Follow-up_of_patient,2016-06-21 09:00:00
397,9,Hospital_discharge,2016-06-21 09:01:00
398,9,Hospital_discharge,2016-06-21 09:02:00
399,9,Follow-up_of_patient,2016-06-21 09:02:00
400,9,Follow-up_of_patient,2016-06-21 09:02:00
401,9,Follow-up_of_patient,2016-06-21 09:02:00
402,9,Follow-up_of_patient,2016-06-21 09:02:00
403,9,Follow-up_of_patient,2016-06-21 09:02:00
404,9,DRG 291060 - Angina_and_other_forms_of_chronic_CHD,2016-06-21 10:00:00
405,9,View_results,2016-06-21 11:28:00
406,9,View_results,2016-06-21 11:28:00
407,9,View_results,2016-06-21 12:47:00
408,9,View_results,2016-06-21 12:48:00
409,9,Card reader CPC D5.02,2016-06-21 13:58:36
410,9,Card reader CPC D7.06,2016-06-21 15:59:29
411,9,Card reader CPC D5.05 (in-patient department entry),2016-06-21 16:19:20
412,9,Card reader CPC D7.06,2016-06-21 16:20:00
413,9,View_results,2016-06-21 16:37:00
414,9,View_results,2016-06-21 16:37:00
415,9,View_results,2016-06-21 16:37:00
416,9,Follow-up_of_patient,2016-06-21 16:38:00
417,9,Hospital_discharge,2016-06-21 18:16:00
418,10,CP-2.04 Exit through the turnstile 3,2016-06-22 08:20:35
419,10,Card reader CPC D1.41,2016-06-22 08:21:52
420,10,Card reader CPC D1.10,2016-06-22 08:21:59
421,10,View_results,2016-06-22 08:36:00
422,10,View_results,2016-06-22 08:37:00
423,10,Hospital_discharge,2016-06-22 08:38:00
424,10,Follow-up_of_patient,2016-06-22 08:38:00
425,10,Follow-up_of_patient,2016-06-22 08:51:00
426,10,Follow-up_of_patient,2016-06-22 08:52:00
427,10,Hospital_discharge,2016-06-22 08:53:00
428,10,Follow-up_of_patient,2016-06-22 08:53:00
429,10,Hospital_discharge,2016-06-22 09:13:00
430,10,Follow-up_of_patient,2016-06-22 09:36:00
431,10,DRG 291060 - Angina_and_other_forms_of_chronic_CHD,2016-06-22 10:00:00
432,10,View_results,2016-06-22 12:07:00
433,10,Follow-up_of_patient,2016-06-22 12:08:00
434,10,Hospital_discharge,2016-06-22 12:30:00
435,10,Follow-up_of_patient,2016-06-22 12:30:00
436,10,Follow-up_of_patient,2016-06-22 12:30:00
437,10,Follow-up_of_patient,2016-06-22 12:31:00
438,10,View_results,2016-06-22 12:57:00
439,10,View_results,2016-06-22 12:58:00
440,10,View_results,2016-06-22 12:58:00
441,10,View_results,2016-06-22 13:35:00
442,11,CP-2.04 Exit through the turnstile 3,2016-06-23 08:03:00
443,11,View_results,2016-06-23 08:21:00
444,11,View_results,2016-06-23 08:21:00
445,11,View_results,2016-06-23 08:22:00
446,11,View_results,2016-06-23 08:23:00
447,11,View_results,2016-06-23 08:23:00
448,11,Follow-up_of_patient,2016-06-23 08:24:00
449,11,Follow-up_of_patient,2016-06-23 08:24:00
450,11,Follow-up_of_patient,2016-06-23 08:24:00
451,11,Follow-up_of_patient,2016-06-23 08:25:00
452,11,Follow-up_of_patient,2016-06-23 08:25:00
453,11,Follow-up_of_patient,2016-06-23 08:37:00
454,11,View_results,2016-06-23 09:51:00
455,11,Follow-up_of_patient,2016-06-23 10:02:00
456,11,Card reader CPC D5.08,2016-06-23 10:09:36
457,11,Card reader CPC D5.06 (1A entry),2016-06-23 10:09:49
458,11,View_results,2016-06-23 10:19:00
459,11,Card reader CPC D5.08,2016-06-23 10:50:16
460,11,Card reader CPC D5.06 (IPD entry),2016-06-23 11:38:01
461,11,Card reader CPC D7.06,2016-06-23 11:38:56
462,11,Coronagraphy & Cardiac ventriculography,2016-06-23 12:00:00
463,11,View_results,2016-06-23 12:18:00
464,11,Follow-up_of_patient,2016-06-23 12:20:00
465,11,View_results,2016-06-23 12:22:00
466,11,View_results,2016-06-23 12:23:00
467,11,Card reader CPC D5.08,2016-06-23 12:40:31
468,11,Card reader CPC D5.02,2016-06-23 12:40:40
469,11,Card reader CPC D7.06,2016-06-23 12:46:04
470,11,View_results,2016-06-23 12:51:00
471,11,View_results,2016-06-23 12:51:00
472,11,View_results,2016-06-23 12:52:00
473,11,View_results,2016-06-23 12:53:00
474,11,Follow-up_of_patient,2016-06-23 13:06:00
475,11,Card reader CPC D5.08,2016-06-23 13:28:50
476,11,Card reader CPC D5.06 (1A entry),2016-06-23 13:29:03
477,11,View_results,2016-06-23 14:10:00
478,11,View_results,2016-06-23 14:42:00
479,11,View_results,2016-06-23 14:42:00
480,11,View_results,2016-06-23 14:58:00
481,11,View_results,2016-06-23 16:38:00
482,11,View_results,2016-06-23 16:39:00
483,11,View_results,2016-06-23 16:39:00
484,11,View_results,2016-06-23 18:01:00
485,11,Hospital_discharge,2016-06-23 18:16:00
486,12,CP-2.04 Exit through the turnstile 3,2016-06-24 08:36:17
487,12,View_results,2016-06-24 08:54:00
488,12,View_results,2016-06-24 08:54:00
489,12,Follow-up_of_patient,2016-06-24 08:55:00
490,12,Follow-up_of_patient,2016-06-24 08:55:00
491,12,Follow-up_of_patient,2016-06-24 08:55:00
492,12,View_results,2016-06-24 08:55:00
493,12,View_results,2016-06-24 10:00:00
494,12,View_results,2016-06-24 10:00:00
495,12,Follow-up_of_patient,2016-06-24 10:02:00
496,12,Follow-up_of_patient,2016-06-24 10:02:00
497,12,Follow-up_of_patient,2016-06-24 10:02:00
498,12,Follow-up_of_patient,2016-06-24 10:05:00
499,12,Follow-up_of_patient,2016-06-24 10:05:00
500,12,Follow-up_of_patient,2016-06-24 10:05:00
501,12,Follow-up_of_patient,2016-06-24 10:41:00
502,12,Follow-up_of_patient,2016-06-24 10:48:00
503,12,Follow-up_of_patient,2016-06-24 11:50:00
504,12,Card reader CPC D5.08,2016-06-24 12:49:10
505,12,Card reader CPC D5.06 (1A entry),2016-06-24 12:49:21
506,12,Card reader CPC D7.06,2016-06-24 12:54:43
507,12,View_results,2016-06-24 13:03:00
508,12,View_results,2016-06-24 13:03:00
509,12,View_results,2016-06-24 13:03:00
510,12,View_results,2016-06-24 13:33:00
511,12,View_results,2016-06-24 13:49:00
512,12,View_results,2016-06-24 16:01:00
513,12,View_results,2016-06-24 16:02:00
514,12,View_results,2016-06-24 16:02:00
515,12,View_results,2016-06-24 16:02:00
516,13,CP-2.04 Exit through the turnstile 3,2016-06-27 08:15:15
517,13,Card reader CPC D1.41,2016-06-27 08:16:48
518,13,View_results,2016-06-27 08:38:00
519,13,View_results,2016-06-27 08:38:00
520,13,View_results,2016-06-27 08:38:00
521,13,View_results,2016-06-27 08:38:00
522,13,Follow-up_of_patient,2016-06-27 08:39:00
523,13,Follow-up_of_patient,2016-06-27 08:39:00
524,13,Follow-up_of_patient,2016-06-27 08:42:00
